server_id,timestamp,cpu_pct,mem_pct
server_1,21:34:20,32.85,52.68
server_1,21:34:25,93.28,87.13
server_1,21:34:30,45.12,50.39
server_1,21:34:35,20.53,96.35
server_1,21:34:40,84.62,10.85
server_1,21:34:45,94.18,85.08
server_1,21:34:50,77.11,45.76
server_1,21:34:55,33.84,38.59
server_1,21:35:00,17.59,82.95
server_1,21:35:05,29.09,52.8
server_1,21:35:10,83.65,2.74
server_1,21:35:15,95.55,12.52
server_1,21:35:20,54.89,54.76
server_1,21:35:25,41.53,66.47
server_1,21:35:30,45.11,45.34
server_1,21:35:35,26.7,28.99
server_1,21:35:40,34.34,42.95
server_1,21:35:45,4.45,96.53
server_1,21:35:50,43.04,43.82
server_1,21:35:55,78.12,36.4
server_1,21:36:00,29.66,24.4
server_1,21:36:05,55.54,64.75
server_1,21:36:10,27.75,95.27
server_1,21:36:15,88.73,89.99
server_1,21:36:20,54.41,54.08
server_1,21:36:25,30.56,36.42
server_1,21:36:30,53.13,45.94
server_1,21:36:35,44.72,23.56
server_1,21:36:40,69.02,80.92
server_1,21:36:45,81.35,24.44
server_1,21:36:50,21.01,28.87
server_1,21:36:55,68.54,49.48
server_1,21:37:00,92.83,84.52
server_1,21:37:05,21.52,24.2
server_1,21:37:10,91.44,22.69
server_1,21:37:15,22.66,90.38
server_1,21:37:20,55.01,46.25
server_1,21:37:25,9.72,96.64
server_1,21:37:30,22.22,24.17
server_1,21:37:35,85.81,29.15
server_1,21:37:40,67.12,91.39
server_1,21:37:45,47.81,54.72
server_1,21:37:50,89.34,98.07
server_1,21:37:55,0.11,89.56
server_1,21:38:00,42.68,51.03
server_1,21:38:05,62.77,53.48
server_1,21:38:10,64.64,52.57
server_1,21:38:15,68.68,60.02
server_1,21:38:20,66.45,30.5
server_1,21:38:25,39.66,33.33
server_1,21:38:30,29.6,32.42
server_1,21:38:35,33.68,29.63
server_1,21:38:40,13.09,81.99
server_1,21:38:45,20.16,43.05
server_1,21:38:50,70.01,55.4
server_1,21:38:55,72.53,57.63
server_1,21:39:00,83.92,26.98
server_1,21:39:05,4.94,81.99
server_1,21:39:10,83.27,8.35
server_1,21:39:15,59.88,59.45
server_1,21:39:20,62.23,56.08
server_1,21:39:25,69.27,59.45
server_1,21:39:30,52.7,50.19
server_1,21:39:35,49.76,58.69
server_1,21:39:40,87.43,16.93
server_1,21:39:45,65.38,63.08
server_1,21:39:50,35.3,38.09
server_1,21:39:55,95.47,87.73
server_1,21:40:00,89.29,6.47
server_1,21:40:05,53.95,42.62
server_1,21:40:10,95.83,85.14
server_1,21:40:15,48.75,50.61
server_1,21:40:20,91.12,2.2
server_1,21:40:25,67.11,82.39
server_1,21:40:30,91.73,4.93
server_1,21:40:35,41.03,69.52
server_1,21:40:40,27.67,20.27
server_1,21:40:45,47.22,42.43
server_1,21:40:50,98.2,0.02
server_1,21:40:55,96.89,84.77
server_1,21:41:00,65.88,43.65
server_1,21:41:05,48.23,68.08
server_1,21:41:10,58.59,62.65
server_1,21:41:15,35.96,53.78
server_1,21:41:20,73.66,39.38
server_1,21:41:25,51.37,38.05
server_1,21:41:30,41.69,51.64
server_1,21:41:35,99.14,99.36
server_1,21:41:40,54.56,48.31
server_1,21:41:45,23.75,46.67
server_1,21:41:50,41.71,49.19
server_1,21:41:55,43.68,67.57
server_1,21:42:00,21.48,21.1
server_1,21:42:05,87.88,15.53
server_1,21:42:10,69.1,73.56
server_1,21:42:15,88.61,27.36
server_1,21:42:20,48.98,55.56
server_1,21:42:25,71.95,50.46
server_1,21:42:30,57.98,48.49
server_1,21:42:35,93.55,0.73
server_1,21:42:40,20.57,32.1
server_1,21:42:45,74.44,41.2
server_1,21:42:50,58.59,58.06
server_1,21:42:55,47.67,59.7
server_1,21:43:00,35.57,45.64
server_1,21:43:05,41.46,47.49
server_1,21:43:10,23.67,93.83
server_1,21:43:15,40.88,44.8
server_1,21:43:20,55.18,47.59
server_1,21:43:25,45.71,42.8
server_1,21:43:30,39.17,45.94
server_1,21:43:35,63.33,34.6
server_1,21:43:40,46.12,64.21
server_1,21:43:45,89.14,15.06
server_1,21:43:50,62.64,41.37
server_1,21:43:55,64.09,68.83
server_1,21:44:00,32.5,26.75
server_1,21:44:05,31.0,29.43
server_1,21:44:10,60.9,63.75
server_1,21:44:15,24.48,93.87
server_1,21:44:20,69.82,87.98
server_1,21:44:25,27.52,14.7
server_1,21:44:30,85.75,3.19
server_1,21:44:35,62.81,84.19
server_1,21:44:40,60.21,40.41
server_1,21:44:45,57.03,46.15
server_1,21:44:50,33.53,24.01
server_1,21:44:55,21.91,29.81
server_1,21:45:00,20.29,18.28
server_1,21:45:05,36.29,9.15
server_1,21:45:10,87.1,84.26
server_1,21:45:15,91.37,92.06
server_1,21:45:20,24.8,20.16
server_1,21:45:25,22.07,37.72
server_1,21:45:30,96.63,96.9
server_1,21:45:35,64.34,67.18
server_1,21:45:40,54.44,56.05
server_1,21:45:45,55.36,57.05
server_1,21:45:50,36.53,30.82
server_1,21:45:55,69.36,65.1
server_1,21:46:00,25.83,57.75
server_1,21:46:05,56.13,53.63
server_1,21:46:10,48.84,52.06
server_1,21:46:15,50.36,45.73
server_1,21:46:20,62.15,64.76
server_1,21:46:25,86.63,90.72
server_1,21:46:30,21.47,28.95
server_1,21:46:35,34.57,42.0
server_1,21:46:40,82.24,18.56
server_1,21:46:45,42.09,40.31
server_1,21:46:50,27.92,26.31
server_1,21:46:55,61.48,37.13
server_1,21:47:00,55.61,31.93
server_1,21:47:05,36.62,42.01
server_1,21:47:10,18.39,96.76
server_1,21:47:15,38.63,35.57
server_1,21:47:20,79.27,56.72
server_1,21:47:25,31.56,46.47
server_1,21:47:30,65.07,73.57
server_1,21:47:35,92.25,97.1
server_1,21:47:40,96.46,92.02
server_1,21:47:45,21.94,84.37
server_1,21:47:50,12.18,82.59
server_1,21:47:55,87.35,85.97
server_1,21:48:00,26.21,38.64
server_1,21:48:05,66.52,67.58
server_1,21:48:10,8.88,99.77
server_1,21:48:15,58.48,56.6
server_1,21:48:20,4.67,84.3
server_1,21:48:25,64.18,82.38
server_1,21:48:30,30.79,27.52
server_1,21:48:35,31.61,32.62
server_1,21:48:40,46.15,51.65
server_1,21:48:45,44.54,47.54
server_1,21:48:50,34.42,43.82
server_1,21:48:55,21.17,38.85
server_1,21:49:00,55.12,54.75
server_1,21:49:05,41.57,27.05
server_1,21:49:10,78.2,37.11
server_1,21:49:15,97.57,81.65
server_1,21:49:20,41.4,31.3
server_1,21:49:25,97.65,96.69
server_1,21:49:30,36.3,36.67
server_1,21:49:35,99.58,28.29
server_1,21:49:40,37.96,45.47
server_1,21:49:45,41.97,49.89
server_1,21:49:50,67.07,61.83
server_1,21:49:55,67.92,92.23
server_1,21:50:00,59.58,60.78
server_1,21:50:05,66.78,58.86
server_1,21:50:10,97.18,4.2
server_1,21:50:15,96.95,91.57
server_1,21:50:20,89.49,82.96
server_1,21:50:25,54.74,54.84
server_1,21:50:30,77.67,59.9
server_1,21:50:35,50.66,55.91
server_1,21:50:40,95.55,2.79
server_1,21:50:45,25.1,16.94
server_1,21:50:50,23.09,30.74
server_1,21:50:55,49.6,65.71
server_1,21:51:00,50.55,40.32
server_1,21:51:05,45.86,33.32
server_1,21:51:10,39.01,30.07
server_1,21:51:15,20.89,36.85
server_1,21:51:20,41.44,45.02
server_1,21:51:25,65.01,69.18
server_1,21:51:30,24.47,36.25
server_1,21:51:35,67.99,70.56
server_1,21:51:40,29.97,85.46
server_1,21:51:45,53.19,35.89
server_1,21:51:50,51.11,63.58
server_1,21:51:55,79.21,56.09
server_1,21:52:00,67.5,41.39
server_1,21:52:05,51.99,53.5
server_1,21:52:10,38.66,54.89
server_1,21:52:15,85.99,97.61
server_1,21:52:20,65.49,34.72
server_1,21:52:25,99.9,18.35
server_1,21:52:30,40.66,40.42
server_1,21:52:35,31.66,20.28
server_1,21:52:40,67.63,60.91
server_1,21:52:45,64.75,48.5
server_1,21:52:50,51.14,57.73
server_1,21:52:55,30.94,25.02
server_1,21:53:00,57.56,46.43
server_1,21:53:05,5.24,97.47
server_1,21:53:10,37.97,53.45
server_1,21:53:15,67.06,54.97
server_1,21:53:20,0.05,84.75
server_1,21:53:25,91.31,26.86
server_1,21:53:30,98.21,97.67
server_1,21:53:35,37.05,65.78
server_1,21:53:40,35.29,42.3
server_1,21:53:45,21.64,84.37
server_1,21:53:50,38.09,46.6
server_1,21:53:55,51.89,62.76
server_1,21:54:00,64.49,62.1
server_1,21:54:05,4.9,99.02
server_1,21:54:10,24.43,85.97
server_1,21:54:15,53.16,53.82
server_1,21:54:20,97.61,14.97
server_1,21:54:25,51.16,46.3
server_1,21:54:30,64.8,53.94
server_1,21:54:35,43.07,50.99
server_1,21:54:40,56.03,58.83
server_1,21:54:45,90.09,90.82
server_1,21:54:50,47.42,46.08
server_1,21:54:55,45.93,62.28
server_1,21:55:00,49.51,31.52
server_1,21:55:05,27.92,39.35
server_1,21:55:10,63.9,72.35
server_1,21:55:15,33.46,28.67
server_1,21:55:20,87.2,84.89
server_1,21:55:25,63.98,36.46
server_1,21:55:30,45.36,49.44
server_1,21:55:35,55.59,70.17
server_1,21:55:40,98.22,6.79
server_1,21:55:45,26.95,44.89
server_1,21:55:50,86.48,85.85
server_1,21:55:55,47.54,51.73
server_1,21:56:00,39.91,32.21
server_1,21:56:05,92.71,91.82
server_1,21:56:10,51.8,45.97
server_1,21:56:15,19.95,88.12
server_1,21:56:20,96.96,99.25
server_1,21:56:25,58.96,69.52
server_1,21:56:30,37.44,35.56
